order_id,user_id,order_datetime,num_items,subtotal,shipping_fee,tax,discount_total,total,payment_method,order_status,shipping_city,shipping_country
O00001563,U000082,2024-09-20 18:22:44,2,11194.28,0.0,2014.97,0.0,13209.25,Credit Card,delivered,Chandigarh,India
O00001564,U000166,2023-05-20 13:23:30,9,93938.27,0.0,16908.89,3169.85,110847.16,Net Banking,returned,Chandigarh,India
O00001565,U000071,2023-04-13 04:21:22,5,27324.17,0.0,4918.35,7622.79,32242.52,COD,pending,Nagpur,India
O00001566,U000017,2024-07-05 01:32:32,4,43810.03,0.0,7885.81,7215.46,51695.84,COD,pending,Chennai,India
O00001567,U000128,2024-05-25 02:09:55,7,40057.4,0.0,7210.33,3849.74,47267.73,COD,delivered,Chandigarh,India
O00001568,U000324,2024-06-01 20:40:53,3,18651.19,0.0,3357.21,244.01,22008.4,UPI,delivered,Lucknow,India
O00001569,U000402,2024-12-02 13:06:41,4,37007.19,0.0,6661.29,1554.58,43668.48,UPI,delivered,Surat,India
O00001570,U000255,2021-11-24 04:02:07,3,20148.7,0.0,3626.77,2751.59,23775.47,Credit Card,delivered,Sharjah,United Arab Emirates
O00001571,U000222,2024-06-04 12:28:13,3,27050.55,0.0,4869.1,0.0,31919.65,UPI,delivered,Jaipur,India
O00001572,U000211,2021-08-23 16:04:36,9,81295.82,0.0,14633.25,10694.07,95929.07,UPI,delivered,Lucknow,India
O00001573,U000367,2023-05-31 09:01:07,1,6203.18,0.0,1116.57,827.66,7319.75,UPI,delivered,Pune,India
O00001574,U000236,2024-04-30 21:57:03,6,100820.19,0.0,18147.63,0.0,118967.82,UPI,delivered,Kolkata,India
O00001575,U000017,2024-05-16 21:49:07,4,23857.39,0.0,4294.33,2082.28,28151.72,Credit Card,delivered,Chennai,India
O00001576,U000119,2023-12-10 12:56:06,9,130799.67,0.0,23543.94,0.0,154343.61,Debit Card,pending,Coimbatore,India
O00001577,U000220,2022-01-26 15:46:48,9,76742.19,0.0,13813.59,0.0,90555.78,Net Banking,delivered,Coimbatore,India
O00001578,U000353,2024-04-30 03:05:39,5,65497.16,0.0,11789.49,1492.75,77286.65,Credit Card,pending,Kolkata,India
O00001579,U000188,2023-06-28 02:06:01,9,127653.45,0.0,22977.62,0.0,150631.07,UPI,delivered,Chennai,India
O00001580,U000237,2023-05-28 21:09:31,4,53768.91,0.0,9678.4,9849.29,63447.31,Credit Card,shipped,Houston,United States
O00001581,U000181,2024-12-17 07:09:18,6,29518.92,0.0,5313.41,0.0,34832.33,UPI,delivered,Hyderabad,India
O00001582,U000415,2023-01-21 05:23:10,9,71931.46,0.0,12947.66,5662.85,84879.12,Net Banking,delivered,Mumbai,India
O00001583,U000021,2024-07-09 18:07:28,7,55183.18,0.0,9932.97,3154.33,65116.15,Debit Card,shipped,Ahmedabad,India
O00001584,U000371,2024-07-09 20:46:11,4,24878.73,0.0,4478.17,4352.12,29356.9,COD,delivered,Patna,India
O00001585,U000368,2023-08-14 18:54:52,3,47547.35,0.0,8558.52,0.0,56105.87,UPI,delivered,Pune,India
O00001586,U000111,2023-09-23 23:35:28,8,89855.04,0.0,16173.91,0.0,106028.95,Credit Card,delivered,Surat,India
O00001587,U000406,2024-05-17 20:38:51,9,66653.3,0.0,11997.59,3304.81,78650.89,UPI,pending,Kochi,India
O00001588,U000120,2024-07-19 14:03:17,5,31580.9,0.0,5684.56,8865.56,37265.46,UPI,returned,Lucknow,India
O00001589,U000046,2024-06-16 19:43:27,1,14253.31,0.0,2565.6,0.0,16818.91,Credit Card,delivered,San Francisco,United States
O00001590,U000476,2024-05-05 08:15:43,1,5615.55,0.0,1010.8,0.0,6626.35,Credit Card,delivered,Jaipur,India
O00001591,U000098,2023-06-14 06:55:36,2,17420.22,0.0,3135.64,0.0,20555.86,UPI,delivered,London,United Kingdom
O00001592,U000150,2023-02-16 22:17:35,1,11563.1,0.0,2081.36,0.0,13644.46,Debit Card,delivered,Mumbai,India
O00001593,U000094,2024-11-14 14:13:23,5,25342.55,0.0,4561.66,3794.97,29904.21,Credit Card,delivered,Mumbai,India
O00001594,U000184,2024-01-19 20:35:29,2,18798.52,0.0,3383.73,3592.34,22182.25,UPI,shipped,Kolkata,India
O00001595,U000289,2024-11-25 15:31:46,6,39685.32,0.0,7143.36,1938.67,46828.68,UPI,delivered,Berlin,Germany
O00001596,U000348,2023-04-15 07:29:04,9,130099.07,0.0,23417.83,10793.76,153516.9,Credit Card,shipped,Mumbai,India
O00001597,U000071,2023-07-07 12:54:34,7,51806.76,0.0,9325.22,1182.76,61131.98,Credit Card,delivered,Nagpur,India
O00001598,U000373,2023-12-15 14:43:43,5,40076.34,0.0,7213.74,9220.13,47290.08,Credit Card,cancelled,Surat,India
O00001599,U000056,2023-04-22 11:12:24,2,23679.98,0.0,4262.4,0.0,27942.38,Credit Card,delivered,Kolkata,India
O00001600,U000319,2024-06-18 10:32:14,4,31044.34,0.0,5587.98,0.0,36632.32,Net Banking,pending,Jaipur,India
O00001601,U000001,2023-01-30 22:07:02,3,65009.39,0.0,11701.69,0.0,76711.08,UPI,delivered,Indore,India
O00001602,U000047,2023-09-05 18:00:40,3,62227.65,0.0,11200.98,0.0,73428.63,UPI,pending,Jaipur,India
O00001603,U000155,2023-09-06 16:51:59,3,49003.65,0.0,8820.66,0.0,57824.31,UPI,delivered,Delhi,India
O00001604,U000240,2024-04-02 19:24:32,4,18734.42,0.0,3372.2,4693.33,22106.62,UPI,delivered,Hamburg,Germany
O00001605,U000107,2024-10-19 00:22:36,5,52163.71,0.0,9389.47,0.0,61553.18,UPI,pending,Brisbane,Australia
O00001606,U000033,2021-10-17 16:32:32,10,65490.97,0.0,11788.37,6077.82,77279.34,Credit Card,pending,Patna,India
O00001607,U000131,2024-09-10 05:41:12,1,7253.35,0.0,1305.6,0.0,8558.95,Debit Card,pending,Jaipur,India
O00001608,U000426,2024-11-25 15:39:13,9,76389.21,0.0,13750.06,0.0,90139.27,Debit Card,shipped,Coimbatore,India
O00001609,U000310,2024-02-07 01:10:21,3,29169.77,0.0,5250.56,0.0,34420.33,Credit Card,delivered,Ahmedabad,India
O00001610,U000167,2024-02-25 07:04:58,3,20164.83,0.0,3629.67,1409.89,23794.5,UPI,cancelled,Nagpur,India
O00001611,U000056,2024-05-16 04:17:02,10,147670.35,0.0,26580.66,22060.37,174251.01,Net Banking,returned,Chennai,India
O00001612,U000449,2022-06-12 23:46:04,3,6044.16,0.0,1087.95,1401.36,7132.11,Net Banking,delivered,Bhopal,India
O00001613,U000266,2023-07-08 06:43:44,4,26864.49,0.0,4835.61,237.23,31700.1,Credit Card,delivered,Kolkata,India
O00001614,U000079,2022-11-04 21:23:18,4,91400.05,0.0,16452.01,14299.74,107852.06,Debit Card,delivered,Bengaluru,India
O00001615,U000342,2023-07-31 20:04:28,6,66817.02,0.0,12027.06,0.0,78844.08,Credit Card,delivered,Mumbai,India
O00001616,U000249,2023-03-23 23:46:36,1,4914.13,0.0,884.54,352.05,5798.67,Credit Card,delivered,Delhi,India
O00001617,U000080,2024-04-29 09:11:13,4,29906.61,0.0,5383.19,0.0,35289.8,Credit Card,delivered,Hyderabad,India
O00001618,U000445,2024-06-11 15:04:37,4,23969.48,0.0,4314.51,6683.72,28283.99,Credit Card,pending,Brisbane,Australia
O00001619,U000254,2024-12-07 21:58:08,3,27891.07,0.0,5020.39,2568.0,32911.46,Credit Card,delivered,Lucknow,India
O00001620,U000230,2024-12-01 17:28:39,6,64305.07,0.0,11574.91,9590.18,75879.98,Net Banking,delivered,Surat,India
O00001621,U000138,2024-12-11 18:47:55,1,5478.83,0.0,986.19,0.0,6465.02,UPI,pending,Ahmedabad,India
O00001622,U000320,2023-03-31 15:39:44,2,17735.92,0.0,3192.47,0.0,20928.39,UPI,delivered,Coimbatore,India
O00001623,U000395,2023-02-27 20:22:32,10,83290.03,0.0,14992.21,5586.77,98282.24,Credit Card,returned,Chandigarh,India
O00001624,U000368,2024-04-19 17:33:01,4,19635.96,0.0,3534.47,0.0,23170.43,Net Banking,shipped,Pune,India
O00001625,U000365,2024-01-21 09:41:28,4,20297.37,0.0,3653.53,4131.12,23950.9,Net Banking,delivered,Indore,India
O00001626,U000071,2023-09-08 21:49:52,5,47211.0,0.0,8497.98,0.0,55708.98,UPI,shipped,Nagpur,India
O00001627,U000324,2023-08-19 21:22:41,6,56861.95,0.0,10235.15,11195.38,67097.1,UPI,pending,Coimbatore,India
O00001628,U000163,2022-04-20 23:33:51,2,21305.28,0.0,3834.95,0.0,25140.23,Credit Card,delivered,Patna,India
O00001629,U000189,2023-11-28 09:25:30,6,100739.05,0.0,18133.03,19244.69,118872.08,UPI,delivered,Ahmedabad,India
O00001630,U000365,2022-04-10 19:47:59,6,54245.84,0.0,9764.25,11058.69,64010.09,UPI,delivered,Indore,India
O00001631,U000033,2024-12-09 15:24:40,4,35228.92,0.0,6341.21,0.0,41570.13,Credit Card,delivered,Patna,India
O00001632,U000118,2024-03-12 15:15:29,9,127504.29,0.0,22950.77,34276.17,150455.06,Debit Card,shipped,Mumbai,India
O00001633,U000427,2022-10-03 17:10:04,2,14742.8,0.0,2653.7,0.0,17396.5,Credit Card,shipped,Chandigarh,India
O00001634,U000440,2023-10-01 10:13:40,6,72814.11,0.0,13106.54,0.0,85920.65,UPI,pending,Birmingham,United Kingdom
O00001635,U000424,2023-03-26 16:38:57,2,34723.7,0.0,6250.27,0.0,40973.97,UPI,delivered,Coimbatore,India
O00001636,U000308,2023-06-06 00:48:42,9,95938.55,0.0,17268.94,8891.17,113207.49,COD,delivered,Hyderabad,India
O00001637,U000071,2023-10-29 23:53:14,9,75753.52,0.0,13635.63,1359.86,89389.15,UPI,shipped,Nagpur,India
O00001638,U000342,2024-12-13 16:17:24,3,20509.81,0.0,3691.77,5139.36,24201.58,Debit Card,delivered,Mumbai,India
O00001639,U000432,2022-11-25 15:46:35,8,111325.61,0.0,20038.61,9309.05,131364.22,Credit Card,shipped,Kolkata,India
O00001640,U000022,2023-02-24 20:41:02,9,58689.08,0.0,10564.03,0.0,69253.11,Net Banking,delivered,Lucknow,India
O00001641,U000409,2024-08-02 08:47:23,8,63516.02,0.0,11432.88,6783.01,74948.9,UPI,delivered,Hyderabad,India
O00001642,U000460,2022-08-26 10:34:30,11,181490.6,0.0,32668.31,23841.28,214158.91,UPI,pending,Lucknow,India
O00001643,U000002,2023-06-26 13:54:24,5,18901.2,0.0,3402.22,2848.66,22303.42,UPI,delivered,Chandigarh,India
O00001644,U000168,2023-09-26 04:05:58,3,33736.63,0.0,6072.59,0.0,39809.22,UPI,delivered,Delhi,India
O00001645,U000114,2024-11-25 08:31:43,9,79473.6,0.0,14305.25,8369.29,93778.85,Credit Card,delivered,Coimbatore,India
O00001646,U000232,2024-12-25 12:25:36,3,35584.94,0.0,6405.29,2641.98,41990.23,UPI,shipped,Pune,India
O00001647,U000415,2024-05-17 22:05:05,7,50030.45,0.0,9005.48,0.0,59035.93,UPI,delivered,Mumbai,India
O00001648,U000345,2022-03-01 09:03:06,4,28647.14,0.0,5156.49,0.0,33803.63,Credit Card,delivered,Bhopal,India
O00001649,U000422,2024-05-05 12:31:51,6,34166.12,0.0,6149.9,0.0,40316.02,Debit Card,shipped,Delhi,India
O00001650,U000353,2023-07-06 05:51:10,1,3913.39,0.0,704.41,0.0,4617.8,UPI,delivered,Bhopal,India
O00001651,U000112,2023-02-11 22:37:19,6,78419.63,0.0,14115.53,7517.27,92535.16,Net Banking,delivered,Pune,India
O00001652,U000004,2023-03-23 18:04:03,10,84332.71,0.0,15179.89,14575.35,99512.6,Credit Card,delivered,Indore,India
O00001653,U000244,2024-09-16 06:31:28,5,37158.32,0.0,6688.5,0.0,43846.82,Credit Card,shipped,Mumbai,India
O00001654,U000223,2024-10-22 06:38:36,6,42989.61,0.0,7738.13,0.0,50727.74,Credit Card,shipped,Bengaluru,India
O00001655,U000359,2024-09-25 03:46:33,6,27435.23,0.0,4938.34,3183.61,32373.57,Credit Card,delivered,Pune,India
O00001656,U000292,2023-09-10 00:05:08,4,39910.94,0.0,7183.97,6159.83,47094.91,Debit Card,delivered,Brisbane,Australia
O00001657,U000330,2024-10-16 05:02:44,10,50078.26,0.0,9014.09,808.78,59092.35,Net Banking,delivered,Indore,India
O00001658,U000023,2024-03-27 01:21:43,2,14955.74,0.0,2692.03,2063.54,17647.77,Credit Card,delivered,Pune,India
O00001659,U000079,2024-08-07 06:31:40,1,11841.18,0.0,2131.41,0.0,13972.59,UPI,delivered,Bengaluru,India
O00001660,U000197,2023-09-17 01:24:54,4,64326.9,0.0,11578.84,2796.09,75905.74,UPI,delivered,Sharjah,United Arab Emirates
O00001661,U000007,2023-04-21 19:36:51,5,33662.41,0.0,6059.23,0.0,39721.64,Net Banking,delivered,Surat,India
O00001662,U000005,2023-11-20 19:13:08,4,56648.91,0.0,10196.8,6064.78,66845.71,COD,shipped,Ahmedabad,India
O00001663,U000173,2023-05-17 12:18:55,10,56203.85,0.0,10116.69,7449.15,66320.54,UPI,pending,Delhi,India
O00001664,U000390,2023-11-19 04:56:35,5,59368.53,0.0,10686.34,2193.53,70054.87,UPI,delivered,Bhopal,India
O00001665,U000057,2023-04-29 13:21:44,7,84729.28,0.0,15251.27,1592.19,99980.55,Debit Card,delivered,Birmingham,United Kingdom
O00001666,U000454,2023-04-26 08:13:09,2,4268.68,0.0,768.36,0.0,5037.04,Debit Card,delivered,Hyderabad,India
O00001667,U000410,2021-10-13 06:58:53,3,47618.04,0.0,8571.25,7787.76,56189.29,Credit Card,delivered,Pune,India
O00001668,U000111,2024-05-23 14:51:11,2,14750.62,0.0,2655.11,0.0,17405.73,UPI,returned,Surat,India
O00001669,U000224,2022-08-18 17:38:46,8,43506.81,0.0,7831.23,5681.57,51338.04,UPI,delivered,Surat,India
O00001670,U000200,2024-09-13 08:45:26,5,41368.46,0.0,7446.32,1676.34,48814.78,UPI,delivered,Lucknow,India
O00001671,U000433,2022-04-08 22:22:25,7,50468.07,0.0,9084.25,5514.69,59552.32,Credit Card,delivered,Bengaluru,India
O00001672,U000208,2023-01-31 05:23:34,9,49376.85,0.0,8887.83,1907.65,58264.68,UPI,cancelled,Bengaluru,India
O00001673,U000197,2024-05-10 10:03:45,3,29823.12,0.0,5368.16,0.0,35191.28,Debit Card,shipped,Sharjah,United Arab Emirates
O00001674,U000078,2021-03-03 03:49:57,7,69993.16,0.0,12598.77,5452.46,82591.93,UPI,delivered,Hamburg,Germany
O00001675,U000192,2023-12-28 10:26:11,4,27738.64,0.0,4992.96,1932.13,32731.6,Net Banking,delivered,Chandigarh,India
O00001676,U000456,2022-10-05 01:59:18,2,21872.54,0.0,3937.06,0.0,25809.6,COD,cancelled,Chennai,India
O00001677,U000072,2023-01-12 18:48:17,1,20090.56,0.0,3616.3,0.0,23706.86,UPI,delivered,Hyderabad,India
O00001678,U000050,2024-12-01 08:47:55,9,65770.92,0.0,11838.77,7347.77,77609.69,COD,delivered,Surat,India
O00001679,U000184,2023-10-27 02:17:36,2,17241.11,0.0,3103.4,2740.93,20344.51,UPI,delivered,Kolkata,India
O00001680,U000279,2023-11-25 06:20:21,5,42169.12,0.0,7590.44,6445.9,49759.56,Net Banking,delivered,Ahmedabad,India
O00001681,U000500,2024-12-15 16:09:42,3,38257.91,0.0,6886.42,0.0,45144.33,Net Banking,delivered,Kochi,India
O00001682,U000013,2023-04-30 01:03:49,3,24393.78,0.0,4390.88,0.0,28784.66,UPI,delivered,Delhi,India
O00001683,U000033,2024-07-12 16:36:48,2,20985.57,0.0,3777.4,0.0,24762.97,Debit Card,cancelled,Chandigarh,India
O00001684,U000191,2023-03-10 20:58:36,6,73545.84,0.0,13238.25,0.0,86784.09,UPI,delivered,Nagpur,India
O00001685,U000149,2023-10-18 14:52:57,6,54854.81,0.0,9873.87,4345.58,64728.68,Credit Card,delivered,Sharjah,United Arab Emirates
O00001686,U000091,2023-04-03 11:33:14,5,23934.24,0.0,4308.16,0.0,28242.4,Debit Card,delivered,Mumbai,India
O00001687,U000328,2024-10-18 00:12:49,5,24051.61,0.0,4329.29,3884.36,28380.9,Debit Card,delivered,Patna,India
O00001688,U000443,2024-09-19 21:22:19,4,36921.16,0.0,6645.81,0.0,43566.97,Credit Card,delivered,Chennai,India
O00001689,U000127,2022-12-09 12:55:15,4,50127.12,0.0,9022.88,4750.02,59150.0,COD,shipped,Delhi,India
O00001690,U000266,2024-10-28 03:32:56,8,67821.17,0.0,12207.81,4837.25,80028.98,Debit Card,delivered,Bhopal,India
O00001691,U000311,2024-01-30 17:33:32,2,12735.06,0.0,2292.31,0.0,15027.37,Debit Card,delivered,Surat,India
O00001692,U000187,2022-05-10 19:25:13,4,35755.79,0.0,6436.04,1085.84,42191.83,Debit Card,delivered,Lucknow,India
O00001693,U000479,2024-12-16 07:55:44,7,58085.12,0.0,10455.32,1829.77,68540.44,UPI,delivered,Bengaluru,India
O00001694,U000344,2023-12-03 10:48:56,4,50596.98,0.0,9107.46,2011.66,59704.44,UPI,delivered,Jaipur,India
O00001695,U000448,2024-12-10 16:39:25,4,39565.37,0.0,7121.77,0.0,46687.14,Debit Card,delivered,Hyderabad,India
O00001696,U000101,2022-09-09 03:49:17,4,18837.89,0.0,3390.82,1286.83,22228.71,Credit Card,delivered,Chandigarh,India
O00001697,U000239,2022-08-24 16:31:53,7,72977.33,0.0,13135.92,0.0,86113.25,UPI,delivered,Chandigarh,India
O00001698,U000192,2023-06-14 10:32:57,1,5833.04,0.0,1049.95,0.0,6882.99,UPI,delivered,Mumbai,India
O00001699,U000200,2024-09-08 20:23:23,2,9502.47,0.0,1710.44,374.56,11212.91,Credit Card,delivered,Lucknow,India
O00001700,U000096,2024-10-23 18:08:52,2,22172.04,0.0,3990.97,8806.18,26163.01,Credit Card,delivered,Patna,India
O00001701,U000029,2024-07-22 23:53:21,5,35482.0,0.0,6386.76,0.0,41868.76,COD,delivered,Delhi,India
O00001702,U000158,2024-11-28 06:56:35,5,100571.6,0.0,18102.89,0.0,118674.49,Debit Card,delivered,Chandigarh,India
O00001703,U000461,2024-12-23 13:47:57,4,43437.04,0.0,7818.67,1111.2,51255.71,UPI,delivered,Patna,India
O00001704,U000123,2024-02-26 23:18:35,10,64587.91,0.0,11625.82,11349.04,76213.73,UPI,delivered,Patna,India
O00001705,U000247,2023-09-23 01:26:57,7,50218.03,0.0,9039.25,6037.77,59257.28,UPI,delivered,Surat,India
O00001706,U000241,2024-11-29 16:09:39,4,18602.9,0.0,3348.52,0.0,21951.42,Credit Card,delivered,Kolkata,India
O00001707,U000269,2024-10-10 06:02:58,2,13676.93,0.0,2461.85,3618.79,16138.78,Credit Card,shipped,Bengaluru,India
O00001708,U000322,2024-03-18 04:44:39,5,31649.07,0.0,5696.83,0.0,37345.9,Credit Card,delivered,Patna,India
O00001709,U000117,2023-07-22 05:37:44,6,77384.09,0.0,13929.14,17327.97,91313.23,Debit Card,delivered,Bengaluru,India
O00001710,U000052,2023-08-26 09:09:46,3,14073.09,0.0,2533.16,0.0,16606.25,UPI,delivered,Bhopal,India
O00001711,U000397,2024-12-27 17:18:45,3,21987.0,0.0,3957.66,0.0,25944.66,Credit Card,delivered,Patna,India
O00001712,U000359,2024-04-21 06:57:15,12,68441.45,0.0,12319.46,6140.8,80760.91,Credit Card,delivered,Pune,India
O00001713,U000064,2024-11-22 12:01:02,4,23558.96,0.0,4240.61,3347.34,27799.57,Net Banking,pending,Sydney,Australia
O00001714,U000188,2022-10-15 14:26:04,3,23865.81,0.0,4295.85,0.0,28161.66,Debit Card,delivered,Chennai,India
O00001715,U000169,2023-06-02 05:21:34,1,3117.47,0.0,561.14,1051.51,3678.61,UPI,delivered,Mumbai,India
O00001716,U000242,2021-03-21 07:39:45,6,53285.55,0.0,9591.4,0.0,62876.95,Credit Card,delivered,Ahmedabad,India
O00001717,U000078,2023-12-01 18:50:24,7,70678.2,0.0,12722.08,12539.35,83400.28,Credit Card,delivered,Hamburg,Germany
O00001718,U000275,2023-02-15 00:34:46,7,67155.07,0.0,12087.91,854.18,79242.98,Net Banking,delivered,Chennai,India
O00001719,U000479,2023-05-04 15:30:22,5,52103.41,0.0,9378.61,0.0,61482.02,UPI,cancelled,Bengaluru,India
O00001720,U000356,2024-01-10 21:12:41,5,24435.15,0.0,4398.33,5112.02,28833.48,Credit Card,delivered,Indore,India
O00001721,U000424,2024-03-24 11:35:53,3,52652.45,0.0,9477.44,7347.87,62129.89,UPI,delivered,Coimbatore,India
O00001722,U000131,2023-03-12 04:10:21,3,25595.63,0.0,4607.21,2510.48,30202.84,UPI,pending,Jaipur,India
O00001723,U000135,2024-12-26 15:46:39,5,25352.44,0.0,4563.44,3057.54,29915.88,UPI,cancelled,Jaipur,India
O00001724,U000485,2024-11-24 08:04:44,7,52137.09,0.0,9384.68,1679.29,61521.77,COD,delivered,Bhopal,India
O00001725,U000385,2024-02-05 07:05:21,6,77788.13,0.0,14001.86,12986.89,91789.99,UPI,returned,Ahmedabad,India
O00001726,U000286,2024-07-25 09:23:29,9,174801.46,0.0,31464.26,3926.75,206265.72,UPI,pending,Sharjah,United Arab Emirates
O00001727,U000465,2024-12-21 16:19:46,7,60555.02,0.0,10899.9,6181.36,71454.92,UPI,delivered,Indore,India
O00001728,U000108,2023-04-11 10:50:22,1,13379.0,0.0,2408.22,0.0,15787.22,Credit Card,delivered,Bhopal,India
O00001729,U000365,2022-10-05 17:24:33,6,68845.62,0.0,12392.21,14361.6,81237.83,Net Banking,delivered,Indore,India
O00001730,U000239,2023-02-28 05:11:22,6,34434.86,0.0,6198.27,0.0,40633.13,Debit Card,delivered,Chandigarh,India
O00001731,U000215,2024-12-08 21:57:05,8,86518.02,0.0,15573.24,1953.84,102091.26,Net Banking,delivered,Pune,India
O00001732,U000147,2022-05-21 12:07:53,8,50450.29,0.0,9081.05,4014.18,59531.34,Debit Card,delivered,Brisbane,Australia
O00001733,U000293,2023-03-10 14:01:32,4,20541.25,0.0,3697.42,994.97,24238.67,UPI,delivered,Kochi,India
O00001734,U000116,2021-07-15 14:12:48,5,32440.98,0.0,5839.38,1677.14,38280.36,Debit Card,delivered,Brisbane,Australia
O00001735,U000326,2024-10-06 10:54:25,3,32430.14,0.0,5837.43,388.71,38267.57,Credit Card,delivered,Coimbatore,India
O00001736,U000018,2024-05-25 09:03:57,9,97067.91,0.0,17472.22,3474.47,114540.13,COD,shipped,Pune,India
O00001737,U000360,2024-10-09 23:58:24,2,20974.59,0.0,3775.43,0.0,24750.02,UPI,delivered,Surat,India
O00001738,U000401,2024-09-20 15:12:32,3,10476.73,0.0,1885.81,0.0,12362.54,Credit Card,shipped,Mumbai,India
O00001739,U000096,2022-08-17 20:24:29,2,14964.27,0.0,2693.57,2426.39,17657.84,UPI,delivered,Patna,India
O00001740,U000075,2023-07-03 14:23:21,5,34280.15,0.0,6170.43,1442.74,40450.58,UPI,delivered,Manchester,United Kingdom
O00001741,U000234,2022-05-06 19:30:10,1,1533.72,50.0,276.07,0.0,1859.79,UPI,returned,Surat,India
O00001742,U000349,2022-03-04 20:22:53,3,25029.96,0.0,4505.39,0.0,29535.35,Credit Card,delivered,Lucknow,India
O00001743,U000322,2024-06-16 12:08:44,8,85985.13,0.0,15477.32,13421.65,101462.45,Credit Card,delivered,Patna,India
O00001744,U000182,2024-08-27 23:12:51,9,70357.8,0.0,12664.4,7972.36,83022.2,UPI,delivered,Pune,India
O00001745,U000302,2024-01-25 20:35:34,7,77499.81,0.0,13949.97,4169.51,91449.78,Credit Card,delivered,Chandigarh,India
O00001746,U000067,2024-12-29 22:07:45,7,82478.98,0.0,14846.22,7831.22,97325.2,UPI,shipped,Pune,India
O00001747,U000101,2022-10-21 01:53:58,10,98410.5,0.0,17713.89,0.0,116124.39,Credit Card,delivered,Chandigarh,India
O00001748,U000044,2021-07-07 16:34:02,9,71209.78,0.0,12817.76,2955.17,84027.54,Debit Card,delivered,Patna,India
O00001749,U000074,2024-11-25 10:56:05,3,30711.36,0.0,5528.04,4405.89,36239.4,UPI,shipped,Indore,India
O00001750,U000133,2024-06-17 05:54:10,4,43202.8,0.0,7776.5,2344.3,50979.3,Net Banking,shipped,Ahmedabad,India
O00001751,U000391,2022-09-26 23:49:25,9,82308.65,0.0,14815.56,9261.08,97124.21,Debit Card,delivered,Chennai,India
O00001752,U000142,2024-05-30 00:35:33,9,71853.24,0.0,12933.58,4230.36,84786.82,Credit Card,delivered,Chandigarh,India
O00001753,U000031,2024-04-24 18:42:38,5,25499.0,0.0,4589.82,2275.73,30088.82,Debit Card,delivered,Chandigarh,India
O00001754,U000422,2021-09-27 00:41:29,5,46762.64,0.0,8417.28,6485.64,55179.92,UPI,delivered,Delhi,India
O00001755,U000467,2023-07-21 01:31:10,5,29510.93,0.0,5311.97,0.0,34822.9,COD,cancelled,Jaipur,India
O00001756,U000317,2024-05-23 04:36:38,9,54424.05,0.0,9796.33,4173.28,64220.38,COD,delivered,Surat,India
O00001757,U000497,2024-03-17 14:35:56,3,22277.49,0.0,4009.95,1848.35,26287.44,Debit Card,returned,Surat,India
O00001758,U000117,2023-09-01 18:31:39,4,54507.77,0.0,9811.4,0.0,64319.17,Net Banking,delivered,Bengaluru,India
O00001759,U000358,2024-11-23 10:43:02,3,49585.07,0.0,8925.31,5343.25,58510.38,UPI,delivered,Manchester,United Kingdom
O00001760,U000367,2023-08-13 03:01:16,2,9988.86,0.0,1797.99,0.0,11786.85,Credit Card,shipped,Pune,India
O00001761,U000316,2023-10-05 08:57:02,1,7405.24,0.0,1332.94,0.0,8738.18,Net Banking,delivered,Sharjah,United Arab Emirates
O00001762,U000100,2023-07-28 18:03:43,7,49860.29,0.0,8974.85,11739.47,58835.14,UPI,delivered,Bhopal,India
O00001763,U000171,2023-10-18 05:10:59,5,47966.65,0.0,8634.0,0.0,56600.65,Credit Card,delivered,Surat,India
O00001764,U000444,2024-08-03 02:58:57,6,36829.33,0.0,6629.28,2813.84,43458.61,UPI,delivered,Mumbai,India
O00001765,U000019,2023-08-24 03:12:37,8,49676.23,0.0,8941.72,6059.44,58617.95,Credit Card,delivered,Chandigarh,India
O00001766,U000202,2022-12-31 12:11:13,3,19852.63,0.0,3573.47,2770.51,23426.1,UPI,delivered,Chennai,India
O00001767,U000062,2023-08-18 17:01:30,3,50920.43,0.0,9165.68,3163.57,60086.11,UPI,delivered,Delhi,India
O00001768,U000191,2024-09-16 13:47:46,11,98753.23,0.0,17775.58,0.0,116528.81,Credit Card,shipped,Nagpur,India
O00001769,U000256,2024-04-20 22:01:26,2,7682.89,0.0,1382.92,3224.23,9065.81,Debit Card,cancelled,Kolkata,India
O00001770,U000186,2024-12-26 20:09:10,8,41441.12,0.0,7459.4,0.0,48900.52,Credit Card,delivered,Surat,India
O00001771,U000442,2022-11-25 10:03:50,8,86924.49,0.0,15646.41,3174.5,102570.9,UPI,cancelled,Chicago,United States
O00001772,U000239,2023-08-03 19:48:45,2,54250.84,0.0,9765.15,0.0,64015.99,Net Banking,shipped,Chandigarh,India
O00001773,U000394,2024-11-07 00:20:49,6,39057.01,0.0,7030.26,1182.49,46087.27,Debit Card,pending,Nagpur,India
O00001774,U000482,2024-12-13 16:56:43,9,77309.53,0.0,13915.72,4596.91,91225.25,Credit Card,delivered,Surat,India
O00001775,U000219,2024-11-13 22:41:18,5,25994.4,0.0,4678.99,1488.15,30673.39,Credit Card,delivered,Sharjah,United Arab Emirates
O00001776,U000017,2024-06-09 07:57:26,4,46946.75,0.0,8450.41,6202.55,55397.16,UPI,shipped,Surat,India
O00001777,U000048,2021-07-07 06:31:16,7,71687.26,0.0,12903.71,1280.37,84590.97,Debit Card,delivered,Melbourne,Australia
