order_id,product_id,user_id,quantity,unit_price,discount,item_total,price,total_price
O00001529,P000136,U000443,1,13482.54,0.0,13482.54,14454.06,14454.06
O00001529,P000189,U000443,3,4373.53,3676.79,9443.8,4750.42,14251.26
O00001529,P000146,U000443,1,9606.13,0.0,9606.13,10242.21,10242.21
O00001530,P000107,U000150,3,22805.43,12482.17,55934.12,21216.56,63649.68
O00001530,P000148,U000150,1,11756.6,0.0,11756.6,12881.2,12881.2
O00001530,P000244,U000150,3,8406.65,2754.68,22465.27,7884.59,23653.77
O00001531,P000144,U000258,3,3113.1,1935.17,7404.13,2896.65,8689.95
O00001531,P000173,U000258,1,9315.81,0.0,9315.81,9569.86,9569.86
O00001531,P000131,U000258,1,5175.27,0.0,5175.27,5125.26,5125.26
O00001531,P000159,U000258,2,47923.62,0.0,95847.24,43808.78,87617.56
O00001532,P000111,U000148,3,5620.74,0.0,16862.22,5473.22,16419.66
O00001532,P000177,U000148,1,5409.18,0.0,5409.18,5183.45,5183.45
O00001532,P000200,U000148,1,10863.93,2531.64,8332.29,11765.9,11765.9
O00001533,P000226,U000420,1,6458.62,0.0,6458.62,6221.06,6221.06
O00001533,P000252,U000420,2,4254.63,1189.59,7319.67,4470.86,8941.72
O00001533,P000096,U000420,2,4372.29,0.0,8744.58,4280.67,8561.34
O00001534,P000024,U000026,3,3652.61,0.0,10957.83,4031.59,12094.77
O00001534,P000006,U000026,2,5323.27,1999.35,8647.19,4985.6,9971.2
O00001534,P000065,U000026,1,6091.44,1782.21,4309.23,6032.71,6032.71
O00001534,P000090,U000026,2,3249.72,0.0,6499.44,3504.57,7009.14
O00001535,P000052,U000143,1,7034.61,627.88,6406.73,7382.37,7382.37
O00001536,P000257,U000188,1,7793.98,1156.28,6637.7,7687.1,7687.1
O00001536,P000097,U000188,3,16202.26,0.0,48606.78,14983.54,44950.62
O00001536,P000189,U000188,1,4896.83,503.01,4393.82,4750.42,4750.42
O00001537,P000185,U000281,2,10324.19,5543.69,15104.69,9567.96,19135.92
O00001538,P000006,U000386,3,5260.52,0.0,15781.56,4985.6,14956.8
O00001538,P000039,U000386,3,8032.27,0.0,24096.81,8020.67,24062.01
O00001538,P000013,U000386,2,5282.03,2700.26,7863.8,5276.79,10553.58
O00001538,P000178,U000386,1,11135.99,0.0,11135.99,12150.03,12150.03
O00001539,P000103,U000097,3,14428.41,5005.39,38279.84,14991.05,44973.15
O00001539,P000046,U000097,1,5108.67,0.0,5108.67,5336.22,5336.22
O00001539,P000168,U000097,3,10632.66,0.0,31897.98,10536.42,31609.26
O00001539,P000185,U000097,2,8965.72,0.0,17931.44,9567.96,19135.92
O00001540,P000036,U000012,1,12019.94,0.0,12019.94,11457.98,11457.98
O00001540,P000155,U000012,3,7129.02,0.0,21387.06,7800.12,23400.36
O00001540,P000119,U000012,1,3446.34,371.39,3074.95,3582.64,3582.64
O00001540,P000047,U000012,2,5440.95,2327.15,8554.75,5328.32,10656.64
O00001541,P000186,U000215,3,13982.5,3562.38,38385.12,14510.15,43530.45
O00001541,P000113,U000215,1,7319.26,0.0,7319.26,6887.5,6887.5
O00001541,P000223,U000215,2,12036.21,0.0,24072.42,11211.31,22422.62
O00001541,P000262,U000215,3,7670.56,0.0,23011.68,7382.89,22148.67
O00001542,P000196,U000076,1,7664.33,1679.03,5985.3,7941.35,7941.35
O00001543,P000200,U000220,2,11338.81,4412.17,18265.45,11765.9,23531.8
O00001543,P000255,U000220,2,13024.23,0.0,26048.46,12429.13,24858.26
O00001544,P000242,U000462,1,4598.63,0.0,4598.63,4807.95,4807.95
O00001545,P000104,U000475,3,2307.8,0.0,6923.4,2558.3,7674.9
O00001545,P000135,U000475,2,23468.58,9638.72,37298.44,22774.94,45549.88
O00001546,P000231,U000398,2,18045.59,2059.67,34031.51,18520.65,37041.3
O00001546,P000299,U000398,3,5639.91,0.0,16919.73,6187.65,18562.95
O00001547,P000257,U000185,3,6927.06,0.0,20781.18,7687.1,23061.3
O00001548,P000119,U000326,1,3626.61,0.0,3626.61,3582.64,3582.64
O00001548,P000242,U000326,1,4835.82,0.0,4835.82,4807.95,4807.95
O00001548,P000288,U000326,2,11219.13,0.0,22438.26,11950.69,23901.38
O00001549,P000188,U000002,1,4660.76,0.0,4660.76,5166.75,5166.75
O00001550,P000085,U000312,2,9056.75,1022.65,17090.85,9244.19,18488.38
O00001551,P000218,U000306,1,3181.51,0.0,3181.51,3250.88,3250.88
O00001552,P000082,U000473,2,12833.4,0.0,25666.8,11929.09,23858.18
O00001552,P000066,U000473,3,6301.52,0.0,18904.56,5771.09,17313.27
O00001552,P000213,U000473,1,7110.4,0.0,7110.4,6550.18,6550.18
O00001553,P000260,U000299,1,7574.7,0.0,7574.7,8066.38,8066.38
O00001553,P000250,U000299,1,12825.05,0.0,12825.05,11896.05,11896.05
O00001553,P000204,U000299,2,12260.37,7158.98,17361.76,13008.32,26016.64
O00001553,P000245,U000299,3,2984.05,0.0,8952.15,2861.25,8583.75
O00001554,P000294,U000382,3,22134.98,0.0,66404.94,23192.6,69577.8
O00001555,P000117,U000437,1,8988.28,735.21,8253.07,8976.59,8976.59
O00001556,P000009,U000122,1,11980.67,3115.36,8865.31,12421.53,12421.53
O00001556,P000016,U000122,2,10237.49,0.0,20474.98,11307.44,22614.88
O00001556,P000189,U000122,1,4874.04,0.0,4874.04,4750.42,4750.42
O00001556,P000270,U000122,3,4114.33,0.0,12342.99,4424.95,13274.85
O00001557,P000153,U000423,2,6279.12,0.0,12558.24,6638.88,13277.76
O00001557,P000071,U000423,1,21545.17,0.0,21545.17,22553.71,22553.71
O00001558,P000186,U000393,2,13481.79,3171.18,23792.4,14510.15,29020.3
O00001559,P000172,U000345,2,9390.6,3820.55,14960.65,9326.16,18652.32
O00001559,P000061,U000345,2,8438.77,0.0,16877.54,7673.11,15346.22
O00001560,P000009,U000078,2,12726.19,0.0,25452.38,12421.53,24843.06
O00001560,P000251,U000078,2,9250.93,1460.56,17041.3,10185.93,20371.86
O00001560,P000246,U000078,3,2445.54,2022.4,5314.22,2319.21,6957.63
O00001560,P000166,U000078,1,7267.82,1218.38,6049.44,7121.76,7121.76
O00001561,P000244,U000108,1,8277.07,0.0,8277.07,7884.59,7884.59
O00001562,P000254,U000358,3,12326.87,0.0,36980.61,11784.15,35352.45
O00001562,P000292,U000358,2,13456.41,0.0,26912.82,12709.3,25418.6
O00001563,P000215,U000082,2,5597.14,0.0,11194.28,5182.33,10364.66
O00001564,P000098,U000166,3,6062.42,1123.03,17064.23,5716.11,17148.33
O00001564,P000199,U000166,1,7560.36,0.0,7560.36,7289.43,7289.43
O00001564,P000231,U000166,3,20284.7,0.0,60854.1,18520.65,55561.95
O00001564,P000157,U000166,2,5253.2,2046.82,8459.58,5185.82,10371.64
O00001565,P000207,U000071,2,2909.92,0.0,5819.84,3230.14,6460.28
O00001565,P000054,U000071,3,9709.04,7622.79,21504.33,9156.14,27468.42
O00001566,P000097,U000017,3,14956.71,5475.28,39394.85,14983.54,44950.62
O00001566,P000240,U000017,1,6155.36,1740.18,4415.18,6484.37,6484.37
O00001567,P000271,U000128,3,6585.32,0.0,19755.96,6288.41,18865.23
O00001567,P000153,U000128,3,5982.69,3849.74,14098.33,6638.88,19916.64
O00001567,P000070,U000128,1,6203.11,0.0,6203.11,6723.79,6723.79
O00001568,P000258,U000324,2,7265.07,0.0,14530.14,7201.91,14403.82
O00001568,P000099,U000324,1,4365.06,244.01,4121.05,4249.51,4249.51
O00001569,P000216,U000402,3,7434.71,0.0,22304.13,6846.96,20540.88
O00001569,P000217,U000402,1,16257.64,1554.58,14703.06,15998.87,15998.87
O00001570,P000086,U000255,3,7633.43,2751.59,20148.7,8156.67,24470.01
O00001571,P000284,U000222,3,9016.85,0.0,27050.55,9025.31,27075.93
O00001572,P000200,U000211,2,12650.44,2780.13,22520.75,11765.9,23531.8
O00001572,P000160,U000211,1,4347.93,0.0,4347.93,4244.8,4244.8
O00001572,P000147,U000211,3,10673.57,3910.94,28109.77,10868.57,32605.71
O00001572,P000027,U000211,3,10106.79,4003.0,26317.37,9971.0,29913.0
O00001573,P000109,U000367,1,7030.84,827.66,6203.18,6452.31,6452.31
O00001574,P000202,U000236,3,21763.6,0.0,65290.8,20785.25,62355.75
O00001574,P000148,U000236,3,11843.13,0.0,35529.39,12881.2,38643.6
O00001575,P000104,U000017,2,2791.73,1152.1,4431.36,2558.3,5116.6
O00001575,P000213,U000017,1,6609.56,930.18,5679.38,6550.18,6550.18
O00001575,P000169,U000017,1,13746.65,0.0,13746.65,14585.03,14585.03
O00001576,P000039,U000119,2,8223.95,0.0,16447.9,8020.67,16041.34
O00001576,P000080,U000119,1,8921.72,0.0,8921.72,8974.17,8974.17
O00001576,P000191,U000119,3,13620.97,0.0,40862.91,13304.32,39912.96
O00001576,P000205,U000119,3,21522.38,0.0,64567.14,21072.99,63218.97
O00001577,P000099,U000220,1,3960.29,0.0,3960.29,4249.51,4249.51
O00001577,P000105,U000220,2,5169.2,0.0,10338.4,5710.89,11421.78
O00001577,P000216,U000220,3,6507.43,0.0,19522.29,6846.96,20540.88
O00001577,P000143,U000220,3,14307.07,0.0,42921.21,13663.64,40990.92
O00001578,P000191,U000353,1,12167.1,0.0,12167.1,13304.32,13304.32
O00001578,P000217,U000353,3,15236.61,0.0,45709.83,15998.87,47996.61
O00001578,P000179,U000353,1,9112.98,1492.75,7620.23,9889.19,9889.19
O00001579,P000132,U000188,3,7943.21,0.0,23829.63,8615.81,25847.43
O00001579,P000107,U000188,3,20543.09,0.0,61629.27,21216.56,63649.68
O00001579,P000015,U000188,1,14677.21,0.0,14677.21,15480.36,15480.36
O00001579,P000097,U000188,2,13758.67,0.0,27517.34,14983.54,29967.08
O00001580,P000057,U000237,1,12116.84,2452.99,9663.85,11903.58,11903.58
O00001580,P000050,U000237,3,17167.12,7396.3,44105.06,16933.56,50800.68
O00001581,P000293,U000181,3,5839.86,0.0,17519.58,5883.39,17650.17
O00001581,P000069,U000181,3,3999.78,0.0,11999.34,3904.83,11714.49
O00001582,P000079,U000415,3,14142.17,0.0,42426.51,14421.0,43263.0
O00001582,P000068,U000415,3,5464.58,3592.8,12800.94,5552.21,16656.63
O00001582,P000267,U000415,3,6258.02,2070.05,16704.01,5954.0,17862.0
O00001583,P000279,U000021,1,14259.11,0.0,14259.11,13552.5,13552.5
O00001583,P000287,U000021,3,4631.77,0.0,13895.31,4597.86,13793.58
O00001583,P000227,U000021,1,6694.33,844.04,5850.29,6144.94,6144.94
O00001583,P000036,U000021,2,11744.38,2310.29,21178.47,11457.98,22915.96
O00001584,P000212,U000371,1,11544.53,1698.29,9846.24,11448.24,11448.24
O00001584,P000106,U000371,3,5895.44,2653.83,15032.49,6360.39,19081.17
O00001585,P000071,U000368,1,20568.23,0.0,20568.23,22553.71,22553.71
O00001585,P000091,U000368,2,13489.56,0.0,26979.12,14979.82,29959.64
O00001586,P000275,U000111,3,15639.6,0.0,46918.8,14726.16,44178.48
O00001586,P000095,U000111,1,19463.94,0.0,19463.94,19020.33,19020.33
O00001586,P000160,U000111,2,4032.11,0.0,8064.22,4244.8,8489.6
O00001586,P000206,U000111,2,7704.04,0.0,15408.08,8313.02,16626.04
O00001587,P000010,U000406,2,9242.07,0.0,18484.14,9879.07,19758.14
O00001587,P000274,U000406,3,2845.68,0.0,8537.04,2796.02,8388.06
O00001587,P000126,U000406,3,5395.07,3304.81,12880.4,5044.27,15132.81
O00001587,P000004,U000406,1,26751.72,0.0,26751.72,28498.29,28498.29
O00001588,P000002,U000120,3,3464.56,3112.3,7281.38,3582.6,10747.8
O00001588,P000062,U000120,2,15026.39,5753.26,24299.52,14027.49,28054.98
O00001589,P000143,U000046,1,14253.31,0.0,14253.31,13663.64,13663.64
O00001590,P000068,U000476,1,5615.55,0.0,5615.55,5552.21,5552.21
O00001591,P000173,U000098,2,8710.11,0.0,17420.22,9569.86,19139.72
O00001592,P000156,U000150,1,11563.1,0.0,11563.1,11621.08,11621.08
O00001593,P000248,U000094,1,16817.96,1135.02,15682.94,17977.82,17977.82
O00001593,P000252,U000094,2,4776.69,2150.99,7402.39,4470.86,8941.72
O00001593,P000102,U000094,2,1383.09,508.96,2257.22,1407.69,2815.38
O00001594,P000133,U000184,1,16584.14,3592.34,12991.8,16242.23,16242.23
O00001594,P000141,U000184,1,5806.72,0.0,5806.72,6119.37,6119.37
O00001595,P000161,U000289,1,7640.71,1938.67,5702.04,8358.37,8358.37
O00001595,P000099,U000289,1,4400.42,0.0,4400.42,4249.51,4249.51
O00001595,P000214,U000289,1,2866.09,0.0,2866.09,2917.06,2917.06
O00001595,P000170,U000289,3,8905.59,0.0,26716.77,8158.1,24474.3
O00001596,P000158,U000348,2,18841.43,10366.08,27316.78,17688.94,35377.88
O00001596,P000242,U000348,1,4966.75,427.68,4539.07,4807.95,4807.95
O00001596,P000123,U000348,3,4543.01,0.0,13629.03,4160.71,12482.13
O00001596,P000190,U000348,3,28204.73,0.0,84614.19,25880.08,77640.24
O00001597,P000166,U000071,1,6641.5,1182.76,5458.74,7121.76,7121.76
O00001597,P000096,U000071,3,4137.28,0.0,12411.84,4280.67,12842.01
O00001597,P000009,U000071,3,11312.06,0.0,33936.18,12421.53,37264.59
O00001598,P000103,U000373,2,16032.93,7494.91,24570.95,14991.05,29982.1
O00001598,P000087,U000373,1,2429.81,284.01,2145.8,2385.97,2385.97
O00001598,P000293,U000373,1,5710.87,479.59,5231.28,5883.39,5883.39
O00001598,P000291,U000373,1,9089.93,961.62,8128.31,8676.08,8676.08
O00001599,P000082,U000056,2,11839.99,0.0,23679.98,11929.09,23858.18
O00001600,P000078,U000319,2,2604.51,0.0,5209.02,2559.2,5118.4
O00001600,P000279,U000319,2,12917.66,0.0,25835.32,13552.5,27105.0
O00001601,P000294,U000001,2,24814.14,0.0,49628.28,23192.6,46385.2
O00001601,P000091,U000001,1,15381.11,0.0,15381.11,14979.82,14979.82
O00001602,P000205,U000047,3,20742.55,0.0,62227.65,21072.99,63218.97
O00001603,P000217,U000155,3,16334.55,0.0,49003.65,15998.87,47996.61
O00001604,P000263,U000240,1,7496.58,0.0,7496.58,7899.38,7899.38
O00001604,P000121,U000240,3,5310.39,4693.33,11237.84,5892.92,17678.76
O00001605,P000182,U000107,3,10379.87,0.0,31139.61,10402.7,31208.1
O00001605,P000081,U000107,2,10512.05,0.0,21024.1,10833.4,21666.8
O00001606,P000257,U000033,3,7651.89,0.0,22955.67,7687.1,23061.3
O00001606,P000149,U000033,3,7933.55,6077.82,17722.83,8438.86,25316.58
O00001606,P000174,U000033,3,4566.22,0.0,13698.66,4656.0,13968.0
O00001606,P000182,U000033,1,11113.81,0.0,11113.81,10402.7,10402.7
O00001607,P000199,U000131,1,7253.35,0.0,7253.35,7289.43,7289.43
O00001608,P000016,U000426,3,11582.03,0.0,34746.09,11307.44,33922.32
O00001608,P000276,U000426,2,7002.97,0.0,14005.94,7017.33,14034.66
O00001608,P000161,U000426,3,8128.29,0.0,24384.87,8358.37,25075.11
O00001608,P000119,U000426,1,3252.31,0.0,3252.31,3582.64,3582.64
O00001609,P000104,U000310,1,2441.56,0.0,2441.56,2558.3,2558.3
O00001609,P000107,U000310,1,23175.63,0.0,23175.63,21216.56,21216.56
O00001609,P000002,U000310,1,3552.58,0.0,3552.58,3582.6,3582.6
O00001610,P000175,U000167,1,4977.32,1409.89,3567.43,4714.96,4714.96
O00001610,P000117,U000167,2,8298.7,0.0,16597.4,8976.59,17953.18
O00001611,P000067,U000056,3,31849.66,22060.37,73488.61,31589.7,94769.1
O00001611,P000184,U000056,2,2299.64,0.0,4599.28,2463.93,4927.86
O00001611,P000086,U000056,3,8376.68,0.0,25130.04,8156.67,24470.01
O00001611,P000107,U000056,2,22226.21,0.0,44452.42,21216.56,42433.12
O00001612,P000184,U000449,2,2445.27,1401.36,3489.18,2463.93,4927.86
O00001612,P000116,U000449,1,2554.98,0.0,2554.98,2602.16,2602.16
O00001613,P000041,U000266,2,2050.86,237.23,3864.49,1903.66,3807.32
O00001613,P000223,U000266,2,11500.0,0.0,23000.0,11211.31,22422.62
O00001614,P000045,U000079,3,33412.26,13275.0,86961.78,33933.94,101801.82
O00001614,P000261,U000079,1,5463.01,1024.74,4438.27,5373.67,5373.67
O00001615,P000253,U000342,3,10517.12,0.0,31551.36,10680.03,32040.09
O00001615,P000255,U000342,3,11755.22,0.0,35265.66,12429.13,37287.39
O00001616,P000177,U000249,1,5266.18,352.05,4914.13,5183.45,5183.45
O00001617,P000245,U000080,1,2696.46,0.0,2696.46,2861.25,2861.25
O00001617,P000165,U000080,3,9070.05,0.0,27210.15,8284.02,24852.06
O00001618,P000023,U000445,3,8621.24,6683.72,19180.0,8812.75,26438.25
O00001618,P000177,U000445,1,4789.48,0.0,4789.48,5183.45,5183.45
O00001619,P000189,U000254,1,4560.03,1009.21,3550.82,4750.42,4750.42
O00001619,P000057,U000254,2,12949.52,1558.79,24340.25,11903.58,23807.16
O00001620,P000283,U000230,1,15358.07,0.0,15358.07,15117.7,15117.7
O00001620,P000258,U000230,3,7095.52,0.0,21286.56,7201.91,21605.73
O00001620,P000050,U000230,2,18625.31,9590.18,27660.44,16933.56,33867.12
O00001621,P000157,U000138,1,5478.83,0.0,5478.83,5185.82,5185.82
O00001622,P000140,U000320,2,8867.96,0.0,17735.92,8911.24,17822.48
O00001623,P000031,U000395,2,9498.92,0.0,18997.84,9350.27,18700.54
O00001623,P000272,U000395,3,5178.78,0.0,15536.34,5467.38,16402.14
O00001623,P000057,U000395,3,12297.16,5586.77,31304.71,11903.58,35710.74
O00001623,P000086,U000395,2,8725.57,0.0,17451.14,8156.67,16313.34
O00001624,P000131,U000368,3,4851.09,0.0,14553.27,5125.26,15375.78
O00001624,P000157,U000368,1,5082.69,0.0,5082.69,5185.82,5185.82
O00001625,P000088,U000365,1,5535.56,1147.52,4388.04,5514.16,5514.16
O00001625,P000268,U000365,1,9523.03,1564.01,7959.02,8933.01,8933.01
O00001625,P000029,U000365,2,4684.95,1419.59,7950.31,4487.28,8974.56
O00001626,P000150,U000071,2,10506.84,0.0,21013.68,10439.72,20879.44
O00001626,P000117,U000071,3,8732.44,0.0,26197.32,8976.59,26929.77
O00001627,P000247,U000324,1,12313.32,0.0,12313.32,13409.8,13409.8
O00001627,P000252,U000324,3,4594.67,1468.09,12315.92,4470.86,13412.58
O00001627,P000297,U000324,2,20980.0,9727.29,32232.71,19984.34,39968.68
O00001628,P000156,U000163,2,10652.64,0.0,21305.28,11621.08,23242.16
O00001629,P000110,U000189,3,28623.48,15879.89,69990.55,26918.74,80756.22
O00001629,P000035,U000189,3,11371.1,3364.8,30748.5,11150.92,33452.76
O00001630,P000284,U000365,1,9514.94,0.0,9514.94,9025.31,9025.31
O00001630,P000195,U000365,3,9698.28,5847.17,23247.67,8970.39,26911.17
O00001630,P000018,U000365,1,18494.61,5211.52,13283.09,20127.07,20127.07
O00001630,P000023,U000365,1,8200.14,0.0,8200.14,8812.75,8812.75
O00001631,P000121,U000033,2,5686.4,0.0,11372.8,5892.92,11785.84
O00001631,P000178,U000033,1,11858.79,0.0,11858.79,12150.03,12150.03
O00001631,P000296,U000033,1,11997.33,0.0,11997.33,11311.18,11311.18
O00001632,P000094,U000118,3,23395.45,10546.49,59639.86,23988.95,71966.85
O00001632,P000209,U000118,3,11669.69,10015.55,24993.52,12376.83,37130.49
O00001632,P000032,U000118,3,18861.68,13714.13,42870.91,17304.54,51913.62
O00001633,P000262,U000427,2,7371.4,0.0,14742.8,7382.89,14765.78
O00001634,P000286,U000440,3,21403.43,0.0,64210.29,22844.16,68532.48
O00001634,P000274,U000440,3,2867.94,0.0,8603.82,2796.02,8388.06
O00001635,P000217,U000424,2,17361.85,0.0,34723.7,15998.87,31997.74
O00001636,P000089,U000308,1,10245.36,0.0,10245.36,10776.0,10776.0
O00001636,P000147,U000308,3,10799.9,0.0,32399.7,10868.57,32605.71
O00001636,P000150,U000308,3,10218.52,0.0,30655.56,10439.72,31319.16
O00001636,P000289,U000308,2,15764.55,8891.17,22637.93,16253.37,32506.74
O00001637,P000127,U000071,3,3348.14,0.0,10044.42,3350.66,10051.98
O00001637,P000199,U000071,3,7125.24,0.0,21375.72,7289.43,21868.29
O00001637,P000297,U000071,2,20515.59,0.0,41031.18,19984.34,39968.68
O00001637,P000189,U000071,1,4662.06,1359.86,3302.2,4750.42,4750.42
O00001638,P000178,U000342,2,12136.1,5139.36,19132.84,12150.03,24300.06
O00001638,P000102,U000342,1,1376.97,0.0,1376.97,1407.69,1407.69
O00001639,P000199,U000432,2,6749.25,1391.86,12106.64,7289.43,14578.86
O00001639,P000251,U000432,1,10855.17,1997.15,8858.02,10185.93,10185.93
O00001639,P000202,U000432,3,19704.47,0.0,59113.41,20785.25,62355.75
O00001639,P000158,U000432,2,18583.79,5920.04,31247.54,17688.94,35377.88
O00001640,P000154,U000022,2,4353.56,0.0,8707.12,4602.67,9205.34
O00001640,P000206,U000022,3,9042.18,0.0,27126.54,8313.02,24939.06
O00001640,P000266,U000022,2,4569.86,0.0,9139.72,4563.74,9127.48
O00001640,P000219,U000022,2,6857.85,0.0,13715.7,7005.34,14010.68
O00001641,P000015,U000409,2,16274.64,0.0,32549.28,15480.36,30960.72
O00001641,P000299,U000409,1,5952.37,1501.87,4450.5,6187.65,6187.65
O00001641,P000173,U000409,2,9803.38,5281.14,14325.62,9569.86,19139.72
O00001641,P000108,U000409,3,4063.54,0.0,12190.62,3771.5,11314.5
O00001642,P000094,U000460,3,25787.19,22843.05,54518.52,23988.95,71966.85
O00001642,P000297,U000460,3,20179.41,0.0,60538.23,19984.34,59953.02
O00001642,P000120,U000460,2,8793.84,998.23,16589.45,8541.74,17083.48
O00001642,P000043,U000460,3,16614.8,0.0,49844.4,17391.37,52174.11
O00001643,P000207,U000002,3,2908.64,1904.58,6821.34,3230.14,9690.42
O00001643,P000001,U000002,1,4507.0,944.08,3562.92,4854.9,4854.9
O00001643,P000161,U000002,1,8516.94,0.0,8516.94,8358.37,8358.37
O00001644,P000145,U000168,1,5526.63,0.0,5526.63,5959.63,5959.63
O00001644,P000186,U000168,2,14105.0,0.0,28210.0,14510.15,29020.3
O00001645,P000085,U000114,2,10005.14,0.0,20010.28,9244.19,18488.38
O00001645,P000296,U000114,3,10409.23,7519.62,23708.07,11311.18,33933.54
O00001645,P000222,U000114,1,12743.1,849.67,11893.43,12853.6,12853.6
O00001645,P000155,U000114,3,7953.94,0.0,23861.82,7800.12,23400.36
O00001646,P000292,U000232,2,13092.15,0.0,26184.3,12709.3,25418.6
O00001646,P000234,U000232,1,12042.62,2641.98,9400.64,11291.96,11291.96
O00001647,P000127,U000415,1,3638.98,0.0,3638.98,3350.66,3350.66
O00001647,P000138,U000415,3,5371.15,0.0,16113.45,5743.43,17230.29
O00001647,P000162,U000415,1,27615.04,0.0,27615.04,28931.49,28931.49
O00001647,P000102,U000415,2,1331.49,0.0,2662.98,1407.69,2815.38
O00001648,P000185,U000345,2,8612.22,0.0,17224.44,9567.96,19135.92
O00001648,P000232,U000345,2,5711.35,0.0,11422.7,5318.46,10636.92
O00001649,P000153,U000422,3,7205.59,0.0,21616.77,6638.88,19916.64
O00001649,P000096,U000422,1,4085.07,0.0,4085.07,4280.67,4280.67
O00001649,P000154,U000422,2,4232.14,0.0,8464.28,4602.67,9205.34
O00001650,P000069,U000353,1,3913.39,0.0,3913.39,3904.83,3904.83
O00001651,P000205,U000112,3,23139.13,5527.95,63889.44,21072.99,63218.97
O00001651,P000191,U000112,1,12467.95,1989.32,10478.63,13304.32,13304.32
O00001651,P000041,U000112,2,2025.78,0.0,4051.56,1903.66,3807.32
O00001652,P000293,U000004,3,6313.71,4411.57,14529.56,5883.39,17650.17
O00001652,P000018,U000004,1,21040.51,3763.07,17277.44,20127.07,20127.07
O00001652,P000261,U000004,3,5119.01,0.0,15357.03,5373.67,16121.01
O00001652,P000191,U000004,3,14523.13,6400.71,37168.68,13304.32,39912.96
O00001653,P000243,U000244,2,12565.57,0.0,25131.14,11834.13,23668.26
O00001653,P000160,U000244,3,4009.06,0.0,12027.18,4244.8,12734.4
O00001654,P000075,U000223,3,8226.44,0.0,24679.32,8064.74,24194.22
O00001654,P000293,U000223,3,6103.43,0.0,18310.29,5883.39,17650.17
O00001655,P000002,U000359,1,3385.88,0.0,3385.88,3582.6,3582.6
O00001655,P000252,U000359,2,4355.65,0.0,8711.3,4470.86,8941.72
O00001655,P000207,U000359,2,3314.33,990.75,5637.91,3230.14,6460.28
O00001655,P000222,U000359,1,11893.0,2192.86,9700.14,12853.6,12853.6
O00001656,P000247,U000292,1,13192.69,2805.15,10387.54,13409.8,13409.8
O00001656,P000200,U000292,3,10959.36,3354.68,29523.4,11765.9,35297.7
O00001657,P000008,U000330,2,6045.89,0.0,12091.78,6554.0,13108.0
O00001657,P000034,U000330,3,7429.23,0.0,22287.69,6964.46,20893.38
O00001657,P000252,U000330,2,4866.86,0.0,9733.72,4470.86,8941.72
O00001657,P000087,U000330,3,2257.95,808.78,5965.07,2385.97,7157.91
O00001658,P000088,U000023,1,5369.94,0.0,5369.94,5514.16,5514.16
O00001658,P000241,U000023,1,11649.34,2063.54,9585.8,11218.47,11218.47
O00001659,P000243,U000079,1,11841.18,0.0,11841.18,11834.13,11834.13
O00001660,P000157,U000197,1,4936.35,0.0,4936.35,5185.82,5185.82
O00001660,P000162,U000197,1,29290.68,2796.09,26494.59,28931.49,28931.49
O00001660,P000050,U000197,2,16447.98,0.0,32895.96,16933.56,33867.12
O00001661,P000089,U000007,1,10352.05,0.0,10352.05,10776.0,10776.0
O00001661,P000090,U000007,2,3377.29,0.0,6754.58,3504.57,7009.14
O00001661,P000165,U000007,2,8277.89,0.0,16555.78,8284.02,16568.04
O00001662,P000135,U000005,1,24098.38,6064.78,18033.6,22774.94,22774.94
O00001662,P000124,U000005,3,12871.77,0.0,38615.31,12031.44,36094.32
O00001663,P000179,U000173,3,9181.92,3723.95,23821.81,9889.19,29667.57
O00001663,P000013,U000173,3,5271.59,3725.2,12089.57,5276.79,15830.37
O00001663,P000150,U000173,1,11425.07,0.0,11425.07,10439.72,10439.72
O00001663,P000274,U000173,3,2955.8,0.0,8867.4,2796.02,8388.06
O00001664,P000148,U000390,3,13586.1,2193.53,38564.77,12881.2,38643.6
O00001664,P000027,U000390,2,10401.88,0.0,20803.76,9971.0,19942.0
O00001665,P000135,U000057,1,23848.83,0.0,23848.83,22774.94,22774.94
O00001665,P000037,U000057,3,9875.91,0.0,29627.73,9094.75,27284.25
O00001665,P000147,U000057,1,9849.01,1592.19,8256.82,10868.57,10868.57
O00001665,P000089,U000057,2,11497.95,0.0,22995.9,10776.0,21552.0
O00001666,P000139,U000454,2,2134.34,0.0,4268.68,2222.52,4445.04
O00001667,P000248,U000410,3,18468.6,7787.76,47618.04,17977.82,53933.46
O00001668,P000285,U000111,2,7375.31,0.0,14750.62,7319.3,14638.6
O00001669,P000291,U000224,3,7982.8,3545.3,20403.1,8676.08,26028.24
O00001669,P000061,U000224,2,7532.37,1001.86,14062.88,7673.11,15346.22
O00001669,P000134,U000224,1,2920.04,747.59,2172.45,2734.96,2734.96
O00001669,P000108,U000224,2,3627.6,386.82,6868.38,3771.5,7543.0
O00001670,P000019,U000200,3,8118.84,0.0,24356.52,7608.53,22825.59
O00001670,P000146,U000200,2,9344.14,1676.34,17011.94,10242.21,20484.42
O00001671,P000269,U000433,3,5364.79,4381.46,11712.91,5701.3,17103.9
O00001671,P000028,U000433,1,7799.94,1133.23,6666.71,7543.04,7543.04
O00001671,P000234,U000433,3,10696.15,0.0,32088.45,11291.96,33875.88
O00001672,P000260,U000208,3,7489.04,0.0,22467.12,8066.38,24199.14
